2.62202,0.856937
2.96812,0.872107
14.5527,0.211196
3.16408,0.688099
5.29377,0.464201
14.9797,0.615074
2.90231,0.533799
3.19732,0.749701
4.01445,0.852488
3.52274,0.884612
11.5727,0.412164
3.01359,0.886582
1.42562,0.825402
4.21144,0.561294
4.68833,1.15616
2.46149,0.584656
3.57009,0.729688
5.81865,0.729036
3.90658,0.59328
10.4316,1.01576
2.46267,0.566249
12.9303,0.695799
2.544,0.466273
6.22911,0.83152
2.18291,0.874356
13.4316,0.394411
3.68296,0.703513
6.1309,0.893864
4.47826,0.600588
3.19701,0.507667
24.5433,0.908673
4.53475,0.685118
14.9832,0.851076
7.56409,0.94304
8.25013,0.956755
2.83362,0.533045
14.6565,0.271044
1.11803,0.733333
1.87573,0.891436
8.8459,1.1206
6.88492,0.812506
3.29533,0.745576
3.09375,1.07858
1.75431,0.519709
12.2233,0.402355
4.28975,0.480477
1.58554,0.573373
9.87327,0.334537
2.27768,0.673692
4.40829,0.597276
4.11499,1.01942
3.25642,0.802339
8.68553,0.981447
3.17453,0.684842
1.87345,0.704474
4.6731,0.473823
17.1756,0.376131
3.89518,0.923022
3.54572,0.855592
2.98734,0.569497
2.56526,0.616934
3.0532,0.538303
20.3465,0.815848
6.85422,0.908873
24.1276,0.919777
3.71646,0.567084
19.5119,0.547949
48.679,0.879037
1.5,0.642536
2.36346,0.869927
1.79219,0.998196
1.38737,0.687533
3.35916,1.06494
4.48072,0.642551
3.50873,0.895377
9.56847,1.09217
2.03263,0.8057
5.38861,0.889703
3.57701,0.895797
3.13817,0.980641
3.95359,0.675901
348.73,1.02
2.67631,0.774581
3.53508,0.476087
12.8513,0.588113
2.77138,0.859008
6.30834,0.899339
2.34121,0.713644
44.3587,0.832598
2.83367,0.529522
4.11426,0.50369
6.21825,0.842923
38.8063,0.860294
44.641,1.07267
11.5185,0.335126
3.96527,0.790888
2.5,1.02765
2.10264,0.962005
2.07666,1.09561
1.62453,0.825294
4.1689,0.8369
2.18076,0.716736
2.70896,0.907219
7.64201,1.02158
9.92166,0.562421
6.11232,0.876273
3.22064,0.92527
4.15331,1.00526
3.31662,0.97735
8.06226,0.977778
3.51079,1.07102
10.2456,0.242784
6.66566,0.768224
1.26631,0.727561
19.5656,1.1528
17.8625,0.414782
3.57922,0.705484
44.0791,0.915263
8.42002,1.03113
7.68326,0.83752
3.55508,0.698864
10.0549,0.965965
3.41602,0.637522
4.66821,1.04171
21.9605,0.722843
2.11805,0.931379
28.4494,0.942398
8.73212,1.10129
2.7127,0.680748
3.83661,0.808165
16.6968,1.08346
7.12399,0.952742
15.1497,0.580419
3.02624,0.694999
2.32156,0.582445
2.66006,0.844554
4.43044,0.845983
7.16645,0.931395
2.02083,0.631019
1.95758,0.543364
4.56451,0.589254
7.7072,0.859337
3.10739,0.521037
4.47192,0.962443
23.0054,0.677954
3.042,0.561065
14.3583,1.07281
3.26804,0.49771
8.45223,0.650282
5.09879,0.721153
6.53357,0.956039
19.3037,0.876169
30.3302,0.856934
4.40974,0.490849
11.3195,0.965831
7.62667,0.698298
5.78319,0.745149
46.7455,0.929219
14.1885,1.01292
3.05019,0.661717
23.1037,0.93486
3.73901,0.953063
2.84439,0.983497
2.11927,0.693264
5.9613,1.00369
1.46767,0.721488
13.8222,0.779563
7.30376,0.244774
1.28015,0.783259
5.89361,0.948702
1.83702,0.861413
3.19998,0.956379
6.6685,0.833848
3.25584,0.797941
2.47466,0.789584
7.08448,0.801715
2.5038,0.530777
3.95312,0.572366
2.66158,0.985371
15.3184,0.234393
18.3411,0.568071
2.0262,0.580607
9.1356,0.90705
20.8219,1.13103
33.2867,0.736095
12.1846,1.04528
16.2115,0.61504
17.0658,0.582341
3.4614,0.654421
7.01424,0.735111
3.9497,1.16859
5.2401,0.713507
3.02988,0.978642
13.0849,0.373981
19.4526,0.810198
4.96714,0.955726
3.74701,1.03055
3.85786,0.755969
3.31053,0.548201
9.50149,0.846583
3.99503,1.02834
15.2,0.466956
1.35315,0.758027
7.91899,0.721411
2.32904,0.9123
4.43315,1.16627
5.56405,0.896656
17.3157,0.458873
8.44472,0.906516
7.03467,0.916843
1.57054,0.559221
14.3943,0.319552
5.09276,0.665922
4.53506,0.773154
12.6935,0.529109
4.52053,0.78074
3.70877,0.573383
3.87147,0.851194
7.30232,0.735803
5.43023,0.372708
5.25573,0.280708
6.97801,0.81968
2.94183,0.662012
4.32132,0.48169
3.12937,0.883011
6.66195,0.924831
1.60401,0.696321
1.92283,0.651341
2.5863,0.99712
12.2523,0.582676
11.1715,0.496945
9.35416,1.0048
3.44185,0.53866
8.5478,0.544921
3.56148,0.707641
4.00568,1.0304
3.63838,0.485367
4.43199,0.768628
2.78388,0.830331
9.63266,0.881182
3.87496,1.02665
4.62619,0.525805
6.42081,0.802265
7.34922,0.96093
3.64007,0.57663
3.37534,0.60713
19.8158,0.74871
1.97242,0.592998
10.008,0.625348
4.09868,0.819613
40.4658,0.897007
2.1868,0.570406
3.24235,0.7247
8.04342,0.777761
1.76988,0.730631
44.1109,0.924286
1.93611,0.929395
15.0337,0.692244
17.2567,0.724397
2.17697,0.827788
14.6787,0.224261
3.35337,1.02389
15.8572,0.676463
5.78839,0.536859
11.6119,0.323675
2.46353,0.607277
1.69419,0.548056
5.85463,0.782974
5.36769,0.445404
36.1768,0.822546
33.9037,0.79692
5.75317,0.634065
12.5348,1.09794
9.59591,0.940552
2.57565,0.809726
1.57995,0.698082
3.20533,0.746861
13.1188,0.247316
42.5488,0.936828
2.83297,1.05101
2.8306,0.570411
23.6144,0.925797
14.0458,0.776952
2.84764,0.697882
2.54891,0.817604
15.8527,0.739026
4.08727,0.523301
20.518,0.783343
11.6882,0.534543
26.4907,0.93266
16.742,0.744628
2.89685,0.547569
2.72963,0.975422
4.96722,1.02114
7.69236,0.87697
6.25879,0.824064
22.4658,0.643281
1.88969,0.63344
7.87695,0.637677
3.51096,0.743643
5.80004,0.628823
16.803,0.91375
14.5286,0.43834
4.79989,0.626642
10.3155,0.568523
10.3754,0.228326
3.12672,1.12325
8.67035,0.334898
13.1577,0.358096
17.9182,1.14534
111.702,0.964622
9.97118,0.635091
3.27659,0.881932
2.96243,0.520528
56.8422,0.900015
7.25949,0.942575
5.8556,0.306955
1.86438,0.793262
4.10197,1.13626
9.42222,0.570465
3.27937,0.544272
3.7593,0.924524
11.9168,0.845048
3.64834,0.729925
5.86439,0.636681
3.24682,0.536611
3.45986,0.677509
23.8355,0.878141
6.75588,0.294794
23.7992,0.740292
8.51899,0.289183
18.8177,0.448331
10.7194,0.511826
4.7816,0.882603
4.06226,0.728383
4.47508,0.616982
9.12158,0.603229
3.23598,0.522461
16.9016,0.380042
29.0755,0.82631
4.58132,0.586156
2.12885,0.767502
12.2769,1.04602
1.61355,0.741086
19.1636,0.613945
2.7317,0.788549
2.95085,0.468389
13.1139,0.670286
2.8272,0.740642
3.87102,0.585357
7.03942,0.652207
3.62577,0.52134
3.35554,1.10671
2.84083,0.671654
7.33801,0.944805
4.53836,0.481212
30.0211,0.737939
11.7506,1.05913
8.17391,0.909603
9.09068,0.992353
12.6057,1.03838
49.7308,0.871374
32.2607,1.07532
12.2743,0.557707
2.06537,0.762865
2.62782,1.00284
2.87631,0.876529
9.3097,0.400699
3.16776,0.914853
6.29356,0.802433
10.9589,0.412519
4.79942,0.539841
12.5,0.640166
18.3199,0.249296
42.5084,0.317753
6.21462,0.7043
13.1131,0.412677
11.1819,0.231593
3.13899,0.602498
13.6599,0.329976
23.0428,0.798097
1.93056,0.839569
23.3835,0.73599
20.6745,0.223195
8.32014,0.5393
6.54986,0.529722
4.22447,0.774617
12.715,0.290981
2.71936,0.750322
4.6834,0.512812
5.38598,0.882296
18.7202,0.764301
14.0652,0.840402
5.8001,0.99913
2.80427,0.627283
4.40842,0.736148
4.54408,0.982288
3.25171,0.726839
14.5712,0.438368
11.2999,0.588429
17.598,0.791461
76.1353,0.902511
12.6304,0.395068
5.70616,0.704856
3.76397,0.51029
3.29784,0.556935
2.93521,1.12419
35.2394,0.917544
3.05146,0.969715
2.95427,0.555421
15.4218,0.743129
3.857,0.855266
7.82409,0.998023
4.68987,0.74917
3.87413,1.07541
3.58646,1.09626
37.9308,0.127104
16.6939,0.761691
4.1213,0.724676
3.07566,0.752714
22.7225,0.720768
3.74922,0.786116
9.51284,0.260491
25.1883,0.708402
16.7961,0.407991
7.3158,0.689245
14.5934,0.69928
71.5621,0.912288
5.04013,0.444574
18.0284,0.507739
22.7497,0.725123
3.5745,0.583146
3.2744,1.06144
5.00641,0.318945
9.2504,0.645673
15.546,0.384499
3.79649,0.685311
20.6218,0.419251
12.9092,0.666384
3.62832,0.787367
5.46369,0.361715
2.55784,0.933466
23.2446,0.830576
2.9083,0.707386
15.6691,0.777399
20.1007,0.879703
12.872,0.495274
15.9007,0.928357
2.59928,0.874771
14.2151,0.470074
18.6571,0.778647
19.1819,0.500275
3.95894,0.828107
3.05204,0.488308
24.8149,0.798148
11.9576,0.52922
3.70346,0.541912
7.48663,0.659495
14.8982,0.668452
7.83112,0.606888
13.1285,0.928857
12.0345,1.04536
15.1744,0.406387
5.2623,0.894107
3.56071,0.729215
14.2078,0.282578
3.59381,0.722052
2.5222,0.531578
18.9209,0.690269
3.88691,0.995488
10.0904,0.415921
2.81868,0.502524
12.1809,1.0598
13.3783,0.254526
20.6908,0.745337
14.0896,0.458778
3.74807,0.692695
13.1886,0.249708
3.08787,1.05747
4.03521,0.689018
14.4753,0.792258
31.3091,0.896446
10.8479,0.413502
6.45508,0.548457
5.27408,0.777855
3.86421,1.01293
4.23203,0.736631
26.7358,0.783141
10.9649,0.31025
14.9295,0.27178
11.8927,0.589832
16.3413,0.700395
4.05208,0.607724
8.89831,0.624438
9.10537,0.666811
3.68127,0.876173
12.1457,0.238411
4.7996,1.10588
4.68999,0.720719
3.67389,1.1142
2.54911,0.854873
2.91244,0.833246
3.78307,0.611024
38.8732,0.871624
4.80885,1.15897
3.98468,0.852171
4.00916,0.704542
36.5547,0.904018
4.00251,1.06732
1.61957,0.535772
2.09293,0.601011
6.52003,0.268847
9.27523,0.538159
9.29973,0.446161
10.3226,0.411442
17.1722,0.304054
27.7123,0.828595
13.8871,0.560059
18.9951,0.8602
6.68424,0.509211
2.14185,0.728322
14.3198,0.87001
12.414,0.38336
3.40547,0.563833
4.65968,0.573152
6.48156,0.952476
8.96146,0.783112
2.65139,0.625381
11.1482,0.247453
15.1909,0.681865
1.86033,0.606792
14.0953,0.490987
3.56487,0.933185
15.7237,0.677749
13.5771,0.293594
19.8304,0.808588
3.35462,0.55323
17.8639,0.366688
20.9328,0.574719
2.99423,1.06722
16.8762,0.569769
34.8396,0.13142
11.9234,0.226082
23.1097,0.672164
38.1673,0.183688
3.80398,0.969718
28.484,0.801918
2.34471,0.62359
14.6453,0.644641
46.3971,0.851431
10.8171,1.04196
14.2403,0.251934
10.8722,0.656123
12.6824,0.404559
5.33785,0.79048
3.10037,1.08713
6.40996,0.309784
3.83817,0.495399
4.48831,1.10761
13.8273,0.421729
14.8096,0.572166
6.83897,0.883975
20.3007,0.787109
25.5855,0.72883
23.0078,0.881967
27.6178,0.892422
2.87362,0.939558
7.93776,1.01639
3.08689,0.921281
16.005,0.665641
4.3627,0.992254
12.4054,0.310524
4.8344,0.524981
28.1647,0.898071
14.5721,0.780001
22.8368,0.76973
9.72626,0.662632
2.2674,0.777173
6.81989,0.965035
8.9156,0.310372
26.1739,0.745698
2.96903,0.822822
11.0907,0.777445
10.3417,0.342185
27.2076,0.23435
42.1405,0.825502
9.76841,0.659411
19.5376,0.610342
6.05749,0.354123
3.8943,0.729017
3.33298,0.727423
2.78122,0.724041
19.3286,0.314802
10.5324,0.216372
8.8651,0.335053
8.17391,0.328057
6.70065,0.808049
3.45057,0.617501
12.4402,0.258803
3.95832,0.992147
15.9949,0.826506
7.67941,0.946228
7.12602,0.487266
22.9195,0.505057
5.88584,0.349051
3.33386,0.549403
24.2956,0.755137
26.4078,0.659399
15.4084,0.636974
9.2787,0.833213
1.99779,0.980644
2.23368,0.551408
26.6862,0.588929
3.83603,0.711964
12.2653,0.867445
2.38455,0.670148
2.4109,0.652336
9.75043,0.446918
3.14685,0.638659
20.43,0.521019
29.9542,0.306156
13.3918,0.481655
3.59003,1.04156
17.6185,0.758799
18.3873,0.352892
14.8605,0.294066
4.55023,1.1756
14.1494,0.403642
11.7012,0.338971
4.51166,0.96191
10.8348,0.489193
4.14142,1.02494
20.7547,0.6475
41.5548,0.883787
3.82614,0.48464
19.095,0.802118
20.744,0.837235
24.0999,0.850076
39.8772,0.952073
17.9564,0.436336
9.32138,0.456037
11.2022,0.661076
19.0298,0.706711
4.70668,1.02465
2.23775,0.510327
23.3538,0.881143
7.05105,0.90651
2.44163,0.692997
33.2675,0.790552
23.4975,0.870843
4.56523,0.750797
21.8024,0.76565
20.3525,0.759216
51.3119,0.881537
13.6177,0.46516
16.1139,0.716205
19.9549,0.726523
27.9454,0.840283
13.7747,0.800532
17.025,0.651142
2.83099,0.861139
12.0189,0.3837
16.1808,0.753804
3.8213,0.60032
6.28152,0.976104
25.6293,0.286267
14.1934,0.556835
3.55702,0.872097
16.8411,0.804516
11.3157,0.285182
13.7766,0.603851
12.9992,0.708289
56.408,0.885771
17.6128,0.596603
10.008,0.691052
34.1925,0.148875
37.1298,0.802742
12.9675,0.364776
7.69188,0.653776
18.5401,0.251212
15.8126,0.791482
26.3611,0.933854
2.60801,0.935034
1.93632,0.759288
4.01706,1.12158
3.23444,0.601605
13.8606,0.632545
4.60655,1.10922
5.7482,0.857824
4.14404,0.601277
17.7521,0.657945
12.2776,0.496398
33.2833,0.46509
35.3035,0.764892
20.6737,0.772234
22.4922,0.758938
14.1268,0.663946
13.8953,0.780366
20.8874,0.508745
2.65673,0.903371
3.07449,0.910141
4.89782,0.605607
8.44836,0.408478
4.51251,0.883714
20.849,0.701142
17.1273,0.760247
6.09035,0.695349
19.8569,0.834761
29.3399,0.210123
1.91355,0.792155
3.93013,1.03011
11.6187,0.330421
3.14118,1.04524
2.46997,0.588952
4.95929,0.467105
3.22698,0.551523
5.15586,0.5071
31.7696,0.723454
14.4692,0.705507
30.2188,0.79487
32.2514,0.76287
37.1591,0.845461
14.3227,0.878083
16.5812,0.918466
8.58559,0.631238
2.41367,0.530618
2.77526,1.00204
5.90857,0.820037
25.2824,0.355815
30.3889,0.811485
25.1265,0.74788
38.3134,0.820764
2.12378,0.777098
6.89766,0.266044
14.4276,0.928511
2.47133,0.664616
18.5823,0.792567
15.643,0.620136
6.2447,0.954823
7.63845,0.599313
13.6377,0.620912
2.0877,0.570262
3.31471,0.768697
28.7559,0.830309
26.3416,0.411957
12.8636,0.47127
17.8258,0.624266
3.61364,0.533338
17.8464,0.457221
6.52708,0.935428
3.44103,0.658623
13.8083,0.903399
3.15075,0.993239
11.1805,0.450635
21.77,0.729214
21.2527,0.715825
16.6413,0.369316
33.0825,0.843344
21.6653,0.781929
6.09467,0.954659
2.61165,0.70882
20.2084,0.745475
5.71551,0.269135
3.39638,0.559441
12.4998,0.693846
3.72988,0.500913
4.74084,0.484332
4.16101,1.14823
10.9388,0.255044
25.0001,0.903791
17.9994,0.328514
20.4854,0.604811
34.2617,0.832671
12.3288,0.763903
29.8964,0.902098
19.1176,0.756334
5.49442,0.744713
19.0919,0.444111
33.6686,0.881649
36.4331,0.872594
5.08753,0.898691
4.60117,0.903953
5.52556,0.678056
3.15214,0.549969
28.6619,0.947326
28.5328,0.756504
31.5081,0.806049
15.1672,0.522606
34.1831,0.934652
14.0977,0.529994
4.60084,0.453399
3.68828,1.01818
15.2872,0.768211
17.2357,0.882451
12.3358,0.766729
4.30136,0.620738
28.2817,0.951162
21.5828,0.72886
14.3632,0.398032
3.38414,0.584689
13.4596,0.227681
10.4411,0.613253
17.3735,0.537655
18.4054,0.268145
16.6661,0.751351
14.2784,0.507707
13.6597,0.304611
21.0574,0.520229
16.7616,0.627019
13.8079,0.72675
28.5421,0.868155
15.9649,0.85406
16.9667,0.490551
2.46111,0.769617
15.3421,0.85664
17.5012,0.854055
9.35784,0.916732
4.27977,0.508592
31.7181,0.867874
19.9555,0.696513
3.57788,0.777825
6.48722,0.986001
17.6411,0.517975
3.82065,0.966831
2.11804,0.98366
3.21213,0.632914
2.39127,0.560073
23.2819,0.800431
13.9128,0.410472
47.096,0.83736
27.0437,0.942311
13.0678,0.621813
45.6012,0.820209
6.55212,0.98841
9.03477,0.539005
14.7248,0.685047
4.24939,0.82136
24.5036,0.674676
23.8351,0.855035
16.1456,0.29139
16.4519,0.521367
32.0476,0.853862
21.2449,0.788704
13.7622,0.736017
3.89705,0.599519
4.24534,0.639628
17.0951,0.798807
8.67859,0.892515
4.19776,0.981285
18.5081,0.504339
10.2944,0.246619
4.60736,0.584064
5.93797,0.605041
13.7944,0.353427
4.28955,0.687756
3.50929,0.688794
3.09938,0.845857
13.2859,0.398609
16.1717,0.704203
12.8604,0.944302
5.36556,0.828774
3.55274,1.12326
24.677,0.750469
9.70135,0.375755
14.8258,0.283775
14.4302,0.513633
12.2187,0.369241
68.1506,0.910455
20.5051,0.216856
23.6187,0.314462
2.88717,1.02258
15.7975,0.705416
4.76928,1.0455
3.35353,0.698687
9.37543,0.936742
4.61275,1.09353
29.7931,0.253505
12.7917,0.209816
22.3199,0.893973
12.4599,1.11922
17.5801,0.631482
40.3984,0.891768
13.7779,0.563182
18.5546,0.720763
17.2637,0.613713
3.69711,0.694077
4.71102,0.59209
4.31618,1.1047
15.7662,0.551791
22.8379,0.791714
24.216,0.704409
2.46112,0.581945
3.86177,0.867014
15.1378,0.711164
16.2572,0.591887
32.2722,0.818678
12.5021,0.326892
1.69288,0.732855
13.4366,0.473054
17.6112,0.769817
12.8221,0.258406
4.9414,0.471701
4.2579,0.847545
21.8274,0.896585
4.10702,0.607958
15.4439,0.692956
19.6168,0.885556
2.12795,0.717414
3.58344,0.735031
3.8312,1.14814
2.02391,0.708225
11.0177,0.471672
12.4018,0.482395
34.9289,0.828325
2.95585,0.61249
13.0732,0.587519
3.89171,0.520046
12.5998,0.260452
5.89234,0.981655
18.317,0.537695
1.36931,0.733333
18.3973,0.403082
4.90724,0.885857
11.4003,0.341762
14.6926,0.585867
25.8951,0.915003
3.45392,0.54718
11.3996,0.674238
5.38474,0.943871
4.42513,0.8732
45.1513,0.852812
10.7437,0.354125
20.2884,0.5762
3.96075,0.523164
6.32957,0.29249
3.0828,0.699123
6.90616,0.328076
39.3743,0.820651
2.98435,0.939511
25.3134,0.983533
11.8602,0.305739
12.3247,0.553767
11.0449,0.652023
12.9502,0.600111
9.23884,0.630485
23.5177,0.634407
3.19128,0.687366
3.50892,0.453967
4.9591,1.13639
16.1708,0.490547
19.3896,0.923651
14.3947,0.543742
4.97415,0.464261
33.6635,0.898837
27.3507,0.499068
5.61333,0.517839
13.1578,0.379745
24.0298,0.956554
7.58029,0.76856
63.1014,0.884217
3.43334,0.585656
5.16874,0.288965
11.6105,0.312934
18.6488,0.593272
3.07078,0.676764
18.0523,0.726014
13.5587,0.455936
14.8348,0.77941
6.17845,0.482981
1.98133,0.644273
3.41258,0.687901
17.8288,0.701408
6.69138,0.830805
2.58894,0.830951
10.6887,0.737032
2.76189,0.600709
23.7537,0.824637
10.1552,0.316908
18.2273,0.456559
4.54621,0.444416
8.62644,0.472462
34.41,0.79717
13.27,0.730069
14.6414,0.469075
4.50342,0.690043
16.6255,0.672573
14.8026,0.613987
13.1814,0.981694
14.993,0.636564
14.5806,0.772792
7.39423,0.253726
11.3981,0.485537
16.9219,0.473576
3.69305,0.706854
18.3865,0.772876
2.39177,0.581761
5.80836,0.644258
9.25223,0.281738
22.2481,0.815267
6.35756,0.628766
34.9476,0.10952
3.21045,0.520369
1.99695,0.668142
8.75027,0.643756
2.59728,0.643605
10.4355,0.457671
2.78539,0.585738
36.291,0.464537
19.7393,0.370951
10.3735,0.2401
16.7484,0.66956
7.25273,0.738219
4.97676,0.541923
19.6946,0.463679
46.1174,0.765144
14.9112,0.319081
3.73104,0.568054
29.7576,0.94625
3.69128,1.11642
3.69916,1.13112
19.6475,0.258369
2.55238,0.695492
5.8696,0.855803
6.1398,0.906896
2.06781,1.03266
17.5352,0.529718
3.71926,0.475775
19.3105,0.677374
4.21989,1.05261
8.86646,0.375548
2.50968,0.433109
3.56383,0.712379
14.9589,0.715088
22.7133,0.540335
14.2036,0.435675
4.51952,0.469861
46.7477,0.835365
13.4507,0.701312
12.8182,0.415483
14.539,0.799413
4.09185,0.842483
7.7171,0.96798
14.5109,0.426474
2.9908,1.1147
2.76263,0.76018
2.6985,0.604244
9.39772,0.353149
2.9835,0.811551
19.6551,0.705239
11.3095,0.406482
15.4449,0.261696
15.8339,0.682838
14.6539,0.239453
34.3868,0.840395
23.7097,0.902328
14.0811,0.322548
20.3788,0.680516
3.97703,1.06139
1.82003,1.0137
2.71351,0.593626
3.51659,0.756305
4.84641,0.997352
17.649,1.1479
12.5858,0.552561
5.27657,0.334924
6.73964,0.261367
42.8577,0.922947
16.1769,0.643243
15.884,0.540905
2.90712,0.536247
17.4511,0.707953
21.8591,0.566494
11.2645,0.913638
13.7568,0.831451
11.6596,0.495099
13.1243,0.428158
4.62689,0.648898
7.52841,0.698023
14.2466,0.676737
5.54449,0.967648
14.7699,0.569652
11.3305,0.253981
10.7735,0.250513
8.50223,0.348612
3.72294,0.896682
10.6166,0.6815
5.30313,0.562133
36.4706,0.900066
26.6704,0.887669
7.29583,0.927492
22.5921,0.290987
5.60773,0.898959
12.1765,0.422903
5.10279,0.899056
3.68666,0.74708
24.6674,0.754752
40.5183,0.889284
11.5181,0.241967
15.0196,0.342349
26.2449,0.722373
29.5194,0.959003
12.569,0.620708
18.2414,1.13593
7.39141,0.683139
2.58668,0.670107
7.14399,1.00933
5.56431,0.74562
10.0913,0.408844
3.2223,1.02809
4.81207,1.19106
13.85,0.494313
19.6109,0.65256
27.9641,0.223462
49.4197,0.8627
14.3238,0.240239
4.078,0.651859
3.06709,0.61089
2.78484,0.642582
10.4007,0.622677
4.60214,1.13026
3.63665,0.755949
4.48209,1.16243
3.73799,0.914854
7.76509,0.309553
4.57554,0.622342
6.63443,0.258958
16.3548,0.426684
16.2807,0.243227
3.6995,0.763158
44.897,0.908862
3.30278,0.728104
18.1913,0.792928
16.5925,0.427553
10.7385,0.693883
4.65015,1.15906
3.78594,0.686032
3.16019,0.774108
21.9289,0.884564
15.6994,0.624234
17.9943,0.707018
12.1248,0.325251
15.2126,0.590994
20.666,0.50437
14.5166,0.763872
6.69367,0.899464
5.41244,0.799204
53.5685,0.822836
30.0942,0.829395
2.74364,0.867176
5.04267,0.7612
3.37161,0.621667
17.8749,0.506618
39.5167,0.952091
12.1642,0.633898
7.64568,0.614668
3.32965,0.832862
5.99481,0.645114
10.8819,0.946869
33.442,0.737062
22.0809,0.892181
2.14197,0.966326
10.9396,0.936119
5.76686,0.752598
5.41265,0.867984
21.9843,0.730547
5.65527,0.475623
14.9801,0.669838
3.60342,0.539913
10.4833,0.965171
16.3675,0.887683
2.10543,0.796989
20.1995,0.544242
4.54767,0.46466
27.0631,0.868743
13.5844,0.416438
9.77415,0.254642
11.4982,0.298317
5.56695,0.50817
25.2019,0.789827
24.039,0.922143
14.4167,0.267284
5.51813,0.548847
21.1133,0.618572
3.44104,0.489773
2.99927,0.69101
11.6405,0.806672
4.31197,0.502218
15.9843,0.236405
8.00355,0.342224
6.85319,0.421492
23.3242,0.301463
18.4017,0.897872
10.0535,0.424835
12.5205,0.242209
30.1662,0.712652
36.1673,0.855845
33.8856,0.837293
3.9786,0.683824
4.59329,1.11249
22.079,0.397037
25.6407,0.83415
38.2224,0.765574
11.5974,0.285348
20.6499,0.212911
22.6796,0.226988
11.972,0.607801
3.5285,0.528655
3.78367,1.0278
6.81108,0.838173
18.0748,0.334263
5.1527,0.47737
16.2529,0.464361
8.56389,0.870096
3.73495,0.671674
