5614
1407
22
18
123
2
33
720
1
145
9
6
455
26
3409
131
169
27
1
72
94
181
222
5939
330
41
145
574
3466
37
23389
5
5935
2917
235
8
688
2
39
79
172
7
276
4
145
4773
10772
153
26
16
10
938
3
248
13
572
97
117
144
91
32431
18
1306
140
28
6347
79
9
26
2959
37
27
332
103
9633
1160
804
10
234
11
6
413
1
33
7
17
10
1
14
267
16257
8
7
9
95
32
83
36
110
835
65
19
20
6
12
7
2291
3
70
2845
1001
34
2391
50
2901
24
3
16172
16
8716
6
13
2910
9656
200
162
592
377
4489
4
186
18
195
15
80
1
20
14
1
10526
12
116
49
28
58
11
713
78
2680
644
32
46
5
18
756
103
37
119
1119
38
152
37
20
21
6
1
240
66798
35
465
17
151
1243
1
3
82
1
32
70831
57
17
1
5
9
1049
2
1
46501
28
72
30
40
53
4
1
18
77
60
11
204
401
420
1292
1
9936
433
391
70
6
42
10
3
46
67
40
48
342
6
14
6585
154
574
1
2
631
2
63
20
33
18
4716
147
17
265
1
9
39
32
38
193
21
61
9219
68
20
60
6657
206
12
89
60
282
107
215
12
3
15
62
5734
5
41
4
21
22
170
24
1930
199
16
2681
12
81
14
19
15
133
31
223
6933
20
228
45
54
3
94
635
35
1
296
165
2713
2
352
7
1
78
40
10
219
114
10
5
54
806
254
175
93
4
20
130
3
838
14
22
70
3
1539
42
89
18
330
6
4105
56
4
9
5
28
370
54
1
115
2168
2
2
360
15
6
7
5
7
245
1948
46
8
5
1
19176
186
314
9
42
33
20
56
535
43879
61
2
2
409
4
13
271
1
11
9
939
3
1
33
3
19
105
29
14
13
19
108
32
88
448
2237
78
8
74
110
31
8
279
408
176
34
104
38
159
48
114
228
281
137
24
9
20
11813
655
10
1036
39
184
31
17
93
34
41
155
1
113
6379
23849
11
38
2
11
1461
12
1060
19157
41
47
2
1
343
20
7
161
7329
31469
21
285
49
77
3932
13
2012
14
70
73
6
9
14989
63
17
17
4
9053
32
419
951
44
66
25
55
204
233
34
31
152
160
21
27
17
107
633
707
3885
115
2381
2
191
8
99
54
9
51
320
103
38
13
64
43
850
18
284
2
30
738
33
174
49
33
522
48
13854
21715
62
5685
211
725
804
1724
30
18
35
167
1598
929
513
73
6
25
2
2
100
18
167
4506
399
133
83
274
11828
27
16
16772
176
536
5513
441
567
83
119
23
26
29
2615
9
141
194
74
21137
11129
400
4013
2168
176
2
1723
2209
5
1661
221
12
90
244
15
431
42
378
3256
118
283
7643
230
91
43
201
58603
1
835
1500
853
3856
569
44
300
68
251
71
3785
1418
146
55
8519
8
27663
110
68
520
106
191
2
85
85
218
93
12
211
1114
9
38
14
9
414
4
655
51
110
137
779
25
31
976
189
493
15611
44795
53
6868
2356
135
6371
50399
44
1525
24109
251
123
57
4857
113
121
799
807
12200
13
73
77
481
179
2396
532
839
1176
6627
54
134
49
149
406
1
2
162
4
106
15366
286
2323
97
318
263
137722
19657
333
147
1331
254
1508
2161
4710
75
494
581
98
3006
1402
174
206
397
3378
11105
242
35009
473
246
515
1
101
1013
25
332
4
310
1075
18094
1
96
10098
776
4155
1
301
54
977
900
187
111
888
178
93
14
3653
752
223
4135
232
47
1
1033
316
825
69
9
5632
37497
1516
67
4640
2
171
299
295
244
1045
1071
716
317
322
1958
3172
4930
635
692
232
158
220
39
3318
578
112
276
89
134
199
712
6
26
276
440
351
10
40
373
2889
598
3216
9265
1123
9390
247
197
56
186
5842
64
109
1363
162
15
3000
14211
23
9215
1
247
785
4806
473
113
5492
3001
156
1
18295
103992
3804
48483
95974
301
96380
65
741
347
19
7637
288
7180
772
176
628
2
2
162
482
8598
1522
22
1
781
1933
392
472
139
2425
165
15879
436
5325
206
487
13802
1055
165
70
1569
2322
3567
136
5978
1169
47958
1460
391
2033
173
86
185
96
18539
1966
2050
1324
32
171
4317
333
311
2206
293
42556
259
60
1513
2711
1012
160
52
52
73792
238
8323
64
75
731
137
3515
61677
6802
257
562
20368
6628
504
8499
1753
467
4118
383
1815
728
140
605
486
564
233
20275
3049
5811
28908
550
35
472
3
28
74
954
515
455
905
35276
432
1397
563
32997
970
206
1188
120
1750
18725
84
1245
13854
9869
224
21024
3124
9701
1
362
642
21832
4340
66921
2544
5600
150
22109
292
267
105
40
355
127
775
522
964
248
22523
5995
23267
1753
744
1408
11696
206
32013
102
161
193
557
36
1746
507
68
516
54810
44
325
1826
184
57
269
95
119
2517
517
1134
560
663
3
13178
20280
2745
36
127
1015
36962
672
1031
1644
61
1085
3
13515
80
474
989
1228
118
9720
43
36
1351
19736
6879
1184
140
3662
1392
50
11907
180
4819
1289
1046
3662
719
726
1141
85
34082
357
56
8328
110
253
390
2627
433
19665
2588
698
209
650
2
29690
44
5366
474
430
679
3
492
817
90
541
2498
739
1314
233
2000
198
274
469
22511
8053
112
317
41145
2176
60
3249
382
3461
20803
400
10766
3050
32878
1074
11136
2
789
17768
17837
87
16004
231
31
191
336
1122
224
1363
2885
298
2
6
142
21
971
1730
563
287
8417
933
1409
293
12973
65
1892
611
4825
2315
424
1
41300
391
214
302
21780
35
388
21495
2222
176
73
2260
76
180
148
6728
17601
9738
39
256
1783
2500
4097
9944
4876
415
16075
37639
141
562
578
222
3891
518
88388
2755
404
5
1299
700
9547
26912
19846
25
184
430
1499
1
51134
2566
58
290
14733
17876
809
1265
12
8557
379
4537
315
363
305
90
15067
247
11
221
309
43
727
6463
978
86
9038
134
3024
1039
24235
6
8642
32
3491
920
569
121
6101
805
411
339
3266
3361
139
598
22
869
1609
147
250
3610
706
254
9021
249
3049
128
115
639
2
2948
213
9741
238
258
70546
133
5926
197
83
494
161
205
3489
25596
125
24378
1594
13861
191
43
171
774
25
104
5397
80
57404
2520
3824
2
235
345
1017
10363
10543
97
18570
1149
10434
1
13538
13331
748
4945
3001
52
552
2
34
99
1033
691
112
93172
107
48
4
2822
73
3873
92
166936
23605
2063
18829
72
203
3755
1898
3963
94
359
283
284
21674
78
1016
1168
7
19660
153
28420
399
1899
55
195
13989
5247
8457
215
513
441
1580
13637
